miner_id,client_name,miner_name,status,miner_type,miner_ip,miner_mac,miner_serial,psu_serial,miner_created_date,uptime,firmware_version,miner_tags,observed,last_update,last_update_unix,hash_rate,max_temp,temps,max_fan,fans,accepted_shares,rejected_shares,stale_shares,active_pool,active_worker,pool_1_url,pool_1_worker,pool_2_url,pool_2_worker,pool_3_url,pool_3_worker,pool_connected,submitting_shares,wattage,power_mode,pickaxe,description,miner_row,miner_index,miner_rack,miner_rack_group,miner_control_board
12276476,Tula,Antminer S19 (90T) - 02:66:fa:a2:6f:43,okay,Antminer S19 (90T),172.16.133.127,02:66:fa:a2:6f:43,,,2025-05-26 23:50:14.506188+0000,"6 days, 19:13:34.579728",Thu Oct 20 14:32:58 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,91853200000000.0000000000,78,58:58:73:73:57:57:70:70:59:59:72:72:63:63:78:78:62:62:75:75:64:64:77:77,6000,6000:6000:6000:6000,67,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-298,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-298,,,,,True,True,3250,normal,Esme,,,,,,amlctrl_bhb42xxx
12276477,Tula,Antminer S19 Pro (100T) - 02:e2:c5:05:b1:5c,okay,Antminer S19 Pro (100T),172.16.133.129,02:e2:c5:05:b1:5c,,,2025-05-26 23:50:14.506188+0000,"6 days, 18:47:34.195376",Thu Jun 9 13:06:22 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,104211710000000.0000000000,74,50:48:67:69:50:46:67:67:51:47:69:69:55:53:72:74:55:51:72:72:56:52:74:74,6000,6000:6000:6000:6000,65,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-295,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-295,,,,,True,True,3250,normal,Esme,,,,,,amlctrl_bhb42xxx
12276478,Tula,Antminer S19 Pro (104T) - 02:b3:e5:a6:4c:fb,fail,Antminer S19 Pro (100T),172.16.132.77,02:b3:e5:a6:4c:fb,,,2025-05-26 23:50:14.506188+0000,"14 days, 23:17:53.306336",Tue Dec  6 21:30:03 CST 2022,,True,2025-06-10 23:03:43.295000+00:00,1749596623295,0E-10,43,38:38:38:38:38:38:38:38:38:38:38:38:43:43:43:43:43:43:43:43:43:43:43:43,3870,3210:3180:3810:3870,0,0,0,,,,,,,,,False,False,99,idle,Esme,,,,,,amlctrl_bhb42xxx
12276479,Tula,Antminer S19 Pro (104T) - 02:68:67:14:b8:ed,okay,Antminer S19 Pro (104T),172.16.133.22,02:68:67:14:b8:ed,,,2025-05-26 23:50:14.506188+0000,"6 days, 8:33:30.825288",Thu Jun 9 13:06:22 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,108455830000000.0000000000,76,56:56:71:71:56:56:70:70:57:57:71:71:61:61:76:76:61:61:75:75:62:62:76:76,6000,6000:6000:6000:6000,75,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-386,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-386,,,,,True,True,3250,normal,Esme,,,,,,amlctrl_bhb42xxx
12276480,Tula,Antminer S19j Pro (104T) - 02:4a:f9:6c:84:e6,okay,Antminer S19j Pro (104T),172.16.133.30,02:4a:f9:6c:84:e6,,,2025-05-26 23:50:14.506188+0000,"6 days, 18:47:34.201659",Mon Dec 26 17:10:01 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,105267240000000.0000000000,79,53:53:74:74:50:50:70:70:50:50:71:71:58:58:79:79:55:55:75:75:55:55:76:76,6000,6000:6000:6000:6000,64,1,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-396,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-396,,,,,True,True,3068,normal,Esme,,,,,,amlctrl_bhb42xxx
12276481,Tula,Antminer S19 Pro (110T) - 26:a3:8c:ad:07:f0,fail,Antminer S19j Pro (100T),172.16.132.85,26:a3:8c:ad:07:f0,,,2025-05-26 23:50:14.506188+0000,"14 days, 0:06:37.276162",Mon Jun  1 20:27:44 CST 2020,,True,2025-06-10 23:03:43.295000+00:00,1749596623295,0E-10,45,37:40:38:39:37:39:38:10:37:38:37:37:42:45:43:44:42:44:43:15:42:43:42:42,6000,5400:5280:5880:6000,0,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-377,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-377,,,,,True,False,99,idle,Esme,,,,,,
12276482,Tula,Antminer S19 (90T) - 02:ec:06:c4:05:45,okay,Antminer S19 (90T),172.16.133.46,02:ec:06:c4:05:45,,,2025-05-26 23:50:14.506188+0000,"6 days, 8:32:17.823466",Thu Oct 20 14:32:58 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,93260580000000.0000000000,77,57:57:72:72:57:57:69:69:55:55:69:69:62:62:77:77:62:62:74:74:60:60:74:74,6000,6000:6000:6000:6000,92,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-378,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-378,,,,,True,True,3250,normal,Esme,,,,,,amlctrl_bhb42xxx
12276483,Tula,Antminer S19j Pro (104T) - 02:ab:af:c5:ab:42,okay,Antminer S19j Pro (104T),172.16.133.42,02:ab:af:c5:ab:42,,,2025-05-26 23:50:14.506188+0000,"6 days, 8:32:17.824815",Mon Dec 26 17:10:01 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,105795010000000.0000000000,74,50:50:69:69:49:49:67:67:50:50:68:68:55:55:74:74:54:54:72:72:55:55:73:73,6000,6000:6000:6000:6000,85,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-397,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-397,,,,,True,True,3068,normal,Esme,,,,,,amlctrl_bhb42xxx
12276484,Tula,Antminer S19 Pro (104T) - 02:68:5f:0a:ac:f4,okay,Antminer S19 Pro (104T),172.16.133.21,02:68:5f:0a:ac:f4,,,2025-05-26 23:50:14.506188+0000,5:00:53.542068,Tue Dec 6 21:30:03 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,105663070000000.0000000000,78,58:58:73:73:56:56:68:68:58:58:69:69:63:63:78:78:61:61:73:73:63:63:74:74,6000,6000:6000:6000:5970,68,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-385,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-385,stratum+ssl,,,,True,True,3250,normal,Esme,,,,,,amlctrl_bhb42xxx
12276485,Tula,Antminer S19j Pro (104T) - 02:4a:7f:45:9c:ed,okay,Antminer S19j Pro (104T),172.16.133.44,02:4a:7f:45:9c:ed,,,2025-05-26 23:50:14.506188+0000,"6 days, 18:47:34.208897",Mon Dec 26 17:10:01 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,106872530000000.0000000000,75,51:51:68:68:51:51:69:69:51:51:70:70:56:56:73:73:56:56:74:74:56:56:75:75,6000,6000:6000:6000:6000,68,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-384-R,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-384-R,,,,,True,True,3068,normal,Esme,,,,,,amlctrl_bhb42xxx
12276486,Tula,Antminer S19j Pro (104T) - 02:89:5f:e0:68:6a,okay,Antminer S19j Pro (104T),172.16.133.31,02:89:5f:e0:68:6a,,,2025-05-26 23:50:14.506188+0000,"6 days, 18:42:33.627725",Mon Dec 26 17:10:01 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,106366750000000.0000000000,86,59:59:81:81:58:58:79:79:58:58:79:79:64:64:86:86:63:63:84:84:63:63:84:84,6000,6000:5940:6000:5940,86,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-392,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-392,,,,,True,True,3068,normal,Esme,,,,,,amlctrl_bhb42xxx
12276487,Tula,Antminer S19j Pro (104T) - 02:b3:11:9f:9d:ff,okay,Antminer S19j Pro (104T),172.16.133.45,02:b3:11:9f:9d:ff,,,2025-05-26 23:50:14.506188+0000,1:51:23.619797,Mon Dec 26 17:10:01 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,105399180000000.0000000000,76,51:51:71:71:48:48:68:68:48:48:68:68:56:56:76:76:53:53:73:73:53:53:73:73,6000,6000:6000:6000:6000,67,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-380,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-380,,,,,True,True,3068,normal,Esme,,,,,,amlctrl_bhb42xxx
12276488,Tula,Antminer S19 Pro (104T) - 02:ea:c9:0a:66:63,okay,Antminer S19 Pro (104T),172.16.133.18,02:ea:c9:0a:66:63,,,2025-05-26 23:50:14.506188+0000,4:44:53.269655,Tue Dec 6 21:30:03 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,106344760000000.0000000000,79,62:62:74:74:57:57:69:69:56:56:69:69:67:67:79:79:62:62:74:74:61:61:74:74,6000,6000:6000:6000:6000,85,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-398,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-398,,,,,True,True,3250,normal,Esme,,,,,,amlctrl_bhb42xxx
12276489,Tula,Antminer S19 Pro (104T) - 02:78:95:1a:f2:7d,fail,Antminer S19 (95T),0.0.0.0,02:78:95:1a:f2:7d,,,2025-05-26 23:50:14.506188+0000,0:00:00,Tue Nov 16 19:22:45 CST 2021,,True,2025-06-10 22:45:40.440000+00:00,1749595540440,0,,,,,0,0,0,,,,,,,,,False,False,3250,normal,Esme,,,,,,amlctrl_bhb42xxx
12276490,Tula,Antminer S19 (95T) - 46:dc:1c:78:7e:00,okay,Antminer S19 (95T),172.16.133.25,46:dc:1c:78:7e:00,,,2025-05-26 23:50:14.506188+0000,"6 days, 19:41:33.691752",Tue Nov 16 19:22:45 CST 2021,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,93942270000000.0000000000,89,46:10:80:84:10:10:76:78:10:10:79:79:51:15:85:89:15:15:81:83:15:15:84:84,6240,6120:6120:6120:6240,69,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-316-B-88,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-316-B-88,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQoT3-316-B-88,,,True,True,3250,normal,Esme,,,,,,zynq7007_nbs1902
12276491,Tula,Antminer S19 Pro (104T) - 02:83:f7:ee:8b:4d,okay,Antminer S19 Pro (104T),172.16.133.39,02:83:f7:ee:8b:4d,,,2025-05-26 23:50:14.506188+0000,1:51:23.625427,Mon Dec 26 17:10:01 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,107202380000000.0000000000,79,61:61:74:74:60:60:72:72:61:61:73:73:66:66:79:79:65:65:77:77:66:66:78:78,6000,6000:6000:6000:6000,99,1,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-395,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-395,,,,,True,True,3250,normal,Esme,,,,,,amlctrl_bhb42xxx
12276492,Tula,Antminer S19j Pro (104T) - 02:23:53:fd:1b:64,okay,Antminer S19j Pro (104T),172.16.133.32,02:23:53:fd:1b:64,,,2025-05-26 23:50:14.506188+0000,"6 days, 18:42:33.636245",Mon Dec 26 17:10:01 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,104651520000000.0000000000,81,54:54:74:74:53:53:74:74:54:54:76:76:59:59:79:79:58:58:79:79:59:59:81:81,6000,6000:6000:6000:6000,79,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-388,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-388,,,,,True,True,3068,normal,Esme,,,,,,amlctrl_bhb42xxx
12276493,Tula,Antminer S19j Pro (104T) - 02:3f:03:dd:98:7b,okay,Antminer S19j Pro (104T),172.16.133.14,02:3f:03:dd:98:7b,,,2025-05-26 23:50:14.506188+0000,"6 days, 18:42:33.637727",Mon Dec 26 17:10:01 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,109225490000000.0000000000,77,52:52:72:72:51:51:69:69:51:51:70:70:57:57:77:77:56:56:74:74:56:56:75:75,6000,6000:6000:6000:6000,81,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-399-R,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-399-R,,,,,True,True,3068,normal,Esme,,,,,,amlctrl_bhb42xxx
12276494,Tula,Antminer S19 Pro (100T) - 02:89:1b:9c:a7:fa,okay,Antminer S19 Pro (100T),172.16.132.247,02:89:1b:9c:a7:fa,,,2025-05-26 23:50:14.506188+0000,1:17:23.892208,Thu Jun 9 13:06:22 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,101462930000000.0000000000,73,47:49:65:68:47:49:65:67:47:48:65:67:52:54:70:73:52:54:70:72:52:53:70:72,6000,6000:6000:6000:6000,76,1,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-317,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-317,,,,,True,True,3250,normal,Esme,,,,,,amlctrl_bhb42xxx
12276495,Tula,Antminer S19 (95T) - ea:d9:4b:78:fc:f3,okay,Antminer S19 (95T),172.16.133.10,ea:d9:4b:78:fc:f3,,,2025-05-26 23:50:14.506188+0000,"6 days, 8:33:30.848070",Tue Nov 16 19:22:45 CST 2021,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,95965370000000.0000000000,89,42:10:78:84:10:10:79:81:10:10:78:81:47:15:83:89:15:15:84:86:15:15:83:86,6000,6000:6000:5880:5880,40,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-390-b-13,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-390-b-13,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-390-b-13,,,True,True,3250,normal,Esme,,,,,,zynq7007_nbs1902
12276496,Tula,Antminer S19 (95T) - 6e:de:c2:f5:2a:6f,fail,Antminer S19 (95T),172.16.133.34,6e:de:c2:f5:2a:6f,,,2025-05-26 23:50:14.506188+0000,0:00:00,Tue Nov 16 19:22:45 CST 2021,,True,2025-06-10 22:45:40.440000+00:00,1749595540440,0,,,,,0,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-393-R2-b72,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-393-R2-b72,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-393-R2-b72,,,True,True,99,idle,Esme,,,,,,zynq7007_nbs1902
12276497,Tula,Antminer S19 (95T) - 58:ff:ec:bc:ca:4c,okay,Antminer S19 (95T),172.16.133.26,58:ff:ec:bc:ca:4c,,,2025-05-26 23:50:14.506188+0000,"6 days, 18:47:34.225772",Tue Nov 16 19:22:45 CST 2021,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,91853200000000.0000000000,83,43:44:75:78:42:48:73:74:10:10:75:75:48:49:80:83:47:53:78:79:15:15:80:80,6240,6120:6240:6000:5880,76,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-387-B-43,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-387-B-43,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-387-B-43,,,True,True,3250,normal,Esme,,,,,,zynq7007_nbs1902
12276498,Tula,Antminer S19 Pro (100T) - 02:50:5d:01:b4:ff,fail,Antminer S19 Pro (100T),172.16.132.245,02:50:5d:01:b4:ff,,,2025-05-26 23:50:14.506188+0000,2:15:41.892930,Tue Dec 6 21:40:41 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,0E-10,55,35:36:47:50:35:35:46:41:40:41:52:55:40:40:51:46,6000,5940:6000:6000:6000,0,0,25,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-271,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-271,,,,,False,False,66,idle,Esme,,,,,,bbctrl_bhb42xxx
12276499,Tula,Antminer S19 Pro (100T) - 02:da:45:4b:45:7e,fail,Antminer S19j Pro (104T),0.0.0.0,02:da:45:4b:45:7e,,,2025-05-26 23:50:14.506188+0000,0:00:00,Mon Dec 26 17:10:01 CST 2022,,True,2025-06-10 23:00:42.035000+00:00,1749596442035,0,,,,,0,0,0,,,,,,,,,False,False,3068,normal,Esme,,,,,,amlctrl_bhb42xxx
12276500,Tula,Antminer S19 Pro (100T) - 02:a1:d7:e6:6a:f8,okay,Antminer S19 Pro (100T),172.16.133.7,02:a1:d7:e6:6a:f8,,,2025-05-26 23:50:14.506188+0000,"6 days, 18:47:34.229733",Thu Jun 9 13:06:22 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,99505800000000.0000000000,73,49:48:65:67:51:48:66:66:52:47:68:67:54:53:70:72:56:53:71:71:57:52:73:72,6000,6000:6000:6000:6000,85,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-322,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-322,,,,,True,True,3250,normal,Esme,,,,,,amlctrl_bhb42xxx
12276501,Tula,Antminer S19 (90T) - 02:d2:39:75:bf:5b,okay,Antminer S19 (90T),172.16.133.11,02:d2:39:75:bf:5b,,,2025-05-26 23:50:14.506188+0000,2:38:40.711338,Thu Jun 9 13:06:22 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,92051110000000.0000000000,75,52:52:70:70:52:52:67:67:51:51:68:68:57:57:75:75:57:57:72:72:56:56:73:73,6000,6000:6000:6000:6000,51,11,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-318,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-318,,,,,True,True,3250,normal,Esme,,,,,,amlctrl_bhb42xxx
12276502,Tula,Antminer S19 Pro (110T) - aa:6a:55:77:4e:1b,fail,Antminer S19 Pro (110T),172.16.132.62,aa:6a:55:77:4e:1b,,,2025-05-26 23:50:14.506188+0000,8:52:53.712793,Tue Dec  6 16:12:30 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,112875860000000.0000000000,95,54:56:83:88:53:56:83:85:58:59:87:90:59:61:88:93:58:61:88:90:63:64:92:95,6240,5400:5400:6240:6120,99,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-389,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-389,,,,,True,True,3250,normal,Esme,,,,,,zynq7007_nbp1901
12276503,Tula,Antminer S19 Pro (104T) - 02:d8:cf:1b:d3:6d,okay,Antminer S19 Pro (104T),172.16.132.249,02:d8:cf:1b:d3:6d,,,2025-05-26 23:50:14.506188+0000,2:15:41.899795,Tue Dec 6 21:30:03 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,105091320000000.0000000000,78,57:57:73:73:56:56:69:69:56:56:69:69:62:62:78:78:61:61:74:74:61:61:74:74,6000,6000:6000:6000:6000,64,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-333-R2,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-333-R2,,,,,True,True,3250,normal,Esme,,,,,,amlctrl_bhb42xxx
12276504,Tula,Antminer S19 (90T) - 02:d4:5c:80:c6:6f,okay,Antminer S19 (90T),172.16.132.246,02:d4:5c:80:c6:6f,,,2025-05-26 23:50:14.506188+0000,2:29:42.107296,Thu Jun 9 13:06:22 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,92029120000000.0000000000,74,52:52:68:68:53:53:69:69:53:53:69:69:57:57:73:73:58:58:74:74:58:58:74:74,6000,6000:6000:6000:6000,52,1,12,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-323,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-323,,,,,True,True,3250,normal,Esme,,,,,,amlctrl_bhb42xxx
12276505,Tula,Antminer S19 (90T) - 02:ca:31:55:57:70,fail,Antminer S19 (90T),0.0.0.0,02:ca:31:55:57:70,,,2025-05-26 23:50:14.506188+0000,0:00:00,Tue Nov 16 19:22:45 CST 2021,,True,2025-06-10 23:00:42.035000+00:00,1749596442035,0,,,,,0,0,0,,,,,,,,,False,False,99,idle,Esme,,,,,,amlctrl_bhb42xxx
12276506,Tula,Antminer S19j Pro (104T) - 02:5a:81:6d:52:7f,okay,Antminer S19j Pro (104T),172.16.133.0,02:5a:81:6d:52:7f,,,2025-05-26 23:50:14.506188+0000,2:38:40.718114,Mon Dec 26 17:10:01 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,105575110000000.0000000000,81,54:54:76:76:51:51:71:71:52:52:71:71:59:59:81:81:56:56:76:76:57:57:76:76,6000,6000:6000:6000:6000,61,2,12,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-332,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-332,,,,,True,True,3068,normal,Esme,,,,,,amlctrl_bhb42xxx
12276507,Tula,Antminer S19 (90T) - 02:dc:f2:a4:c3:dc,fail,Antminer S19 (90T),0.0.0.0,02:dc:f2:a4:c3:dc,,,2025-05-26 23:50:14.506188+0000,0:00:00,Tue Dec 6 21:40:41 CST 2022,,True,2025-06-10 23:00:42.035000+00:00,1749596442035,0,,,,,0,0,0,,,,,,,,,False,False,99,idle,Esme,,,,,,amlctrl_bhb42xxx
12276508,Tula,Antminer S19j Pro (104T) - 02:b1:dd:91:4d:fa,okay,Antminer S19j Pro (104T),172.16.132.63,02:b1:dd:91:4d:fa,,,2025-05-26 23:50:14.506188+0000,1:51:23.648831,Mon Dec 26 17:10:01 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,108060000000000.0000000000,78,52:52:71:71:52:52:70:70:53:53:73:73:57:57:76:76:57:57:75:75:58:58:78:78,6000,6000:6000:6000:6000,88,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-335,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-335,,,,,True,True,3068,normal,Esme,,,,,,amlctrl_bhb42xxx
12276509,Tula,Antminer S19j Pro (104T) - 02:48:b9:13:dd:56,okay,Antminer S19j Pro (104T),172.16.132.250,02:48:b9:13:dd:56,,,2025-05-26 23:50:14.506188+0000,2:15:41.908002,Mon Dec 26 17:10:01 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,104431610000000.0000000000,79,52:52:71:71:53:53:72:72:55:55:74:74:57:57:76:76:58:58:77:77:60:60:79:79,6000,6000:6000:5940:6000,67,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-337,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-337,,,,,True,True,3068,normal,Esme,,,,,,amlctrl_bhb42xxx
12276510,Tula,Antminer S19j Pro (104T) - 02:33:29:fa:f0:ef,okay,Antminer S19j Pro (104T),172.16.133.9,02:33:29:fa:f0:ef,,,2025-05-26 23:50:14.506188+0000,"6 days, 18:47:34.243636",Mon Dec 26 17:10:01 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,103046230000000.0000000000,86,58:58:81:81:55:55:75:75:56:56:78:78:63:63:86:86:60:60:80:80:61:61:83:83,6000,6000:6000:6000:6000,94,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-331,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-331,,,,,True,True,3068,normal,Esme,,,,,,amlctrl_bhb42xxx
12276511,Tula,Antminer S19 - a4:07:88:cf:6b:19,fail,Antminer S19j Pro (100T),172.16.132.79,a4:07:88:cf:6b:19,,,2025-05-26 23:50:14.506188+0000,"14 days, 23:17:53.354643",Tue Nov 16 19:22:45 CST 2021,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,0E-10,0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,6240,5880:5880:6240,0,0,0,,,,,,,,,False,False,99,idle,Esme,,,,,,zynq7007_nbs1902
